,hostname,glon,glat,sy_dist,st_spectype,sy_vmag,pl_orbsmax,pl_orbincl,st_teff,pl_eqt,pl_angsep,contrast,X,Y,Z
4804,MOA-2013-BLG-220L,1.49223,-3.75748,6720.0,G,0.0,1.4689854555216752e-05,0.0,0.0,0.0,0.451,0.0,6703.280445258041,174.62191006226155,-440.38444653207165
4805,MOA-2013-BLG-605L,1.76466,-4.63415,850.0,G,0.0,4.5087672397199935e-06,0.0,0.0,0.0,1.09,0.0,846.819465926715,26.089550345931517,-68.67406708751454
4806,MOA-2015-BLG-337L,3.10692,-3.82814,7100.0,G,0.0,1.1635528360567726e-06,0.0,0.0,0.0,0.0338,0.0,7073.745688352224,383.95722806441256,-474.02403265596473
4807,MOA-2016-BLG-227L,3.30299,-3.2402,6500.0,G,0.0,6.738910175495474e-06,0.0,0.0,0.0,0.214,0.0,6478.828328223836,373.906115932907,-367.39312714351956
4808,MOA-2016-BLG-319L,0.34512,-2.1667,6800.0,G,0.0,4.6057299760580574e-06,0.0,0.0,0.0,0.14,0.0,6795.015126014844,40.93013486271087,-257.08784741717375
4809,MOA-2019-BLG-008L,359.80491,-1.72023,2700.0,G,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2698.7675282615437,-9.189238654036545,-81.05175071542897
4810,MOA-2020-BLG-135L,0.15599,-1.95679,7900.0,G,0.0,5.381431866762574e-06,0.0,0.0,0.0,0.141,0.0,7895.363952617803,21.495490180988273,-269.7517369828493
4811,MOA-2020-BLG-208L,357.75697,-3.36945,7490.0,G,0.0,1.3283894878314821e-05,0.0,0.0,0.0,0.366,0.0,7471.3232158627225,-292.63880758189026,-440.21805097900693
4812,MOA-2022-BLG-249L,1.64781,-1.53209,2000.0,G,0.0,7.902463011552247e-06,0.0,0.0,0.0,0.815,0.0,1998.4582459680266,57.490931020415665,-53.47365681158851
4813,MOA-2022-BLG-563L,2.68743,-2.39467,6530.0,G,0.0,1.042349415634192e-05,0.0,0.0,0.0,0.329,0.0,6517.12197317305,305.906727887062,-272.8410904142497
4814,MOA-bin-1L,357.11306,2.92661,5100.0,G,0.0,4.023953558029672e-05,0.0,0.0,0.0,1.63,0.0,5086.884182867621,-256.5279695306158,260.38953692443033
4815,MOA-bin-29,0.63345,-2.63572,7120.0,G,44.61,2.327105672113545e-06,0.0,0.0,0.0,0.0674,0.0,7112.033040319079,78.63233436786355,-327.4186760122517
4816,MWC 758,181.24794,-4.77532,159.537,A,8.270001,0.0004848136816903219,0.0,7314.0,500.0,627.0,2.1840380149016847e-05,-158.94550778104175,-3.462485908871407,-13.281231740982058
4817,MXB 1658-298,353.82714,7.26551,,G,0.0,7.820044685664892e-06,0.0,0.0,0.0,0.0,0.0,,,
4818,NGC 2682 Sand 1429,215.90556,32.01882,852.793,F,12.704,1.861684537690836e-06,0.0,6000.0,683.0,0.45,0.0001679104838896605,-585.6683734123151,-424.0398188114956,452.1489680358533
4819,NGC 2682 Sand 364,215.64762,31.55047,817.192,K,9.616,2.569512512958706e-06,0.0,4284.0,0.0,0.649,0.0,-565.9016418283284,-405.85761518587213,427.59524416864
4820,NGC 2682 Sand 978,215.74169,31.87601,821.918,K,9.814,0.0,0.0,4200.0,0.0,0.0,0.0,-566.5109206181593,-407.7047716846258,434.04077537709827
4821,NGC 2682 YBP 1194,215.64575,31.83866,872.92,G,14.569,0.0,0.0,5780.0,0.0,0.0,0.0,-602.6325701821359,-432.17079542923324,460.4907331681464
4822,NGC 2682 YBP 1514,215.56882,31.86855,914.221,G,14.684,0.0,0.0,5725.0,0.0,0.0,0.0,-631.5477111657725,-451.62411364430994,482.6833178568173
4823,NGC 2682 YBP 401,215.83597,31.84602,830.822,F,13.699,0.0,0.0,6165.0,0.0,0.0,0.0,-572.1552228116301,-413.1976449724857,438.3734742004419
4824,NGTS-1,241.19241,-31.20101,218.121,M,15.667,1.5804926023104492e-07,85.27,3916.0,790.0,0.149,0.0016562947781064692,-89.90288149275558,-163.4814319029764,-112.99585816857203
4825,NGTS-10,232.0045,-20.48518,324.6986504,K,14.506,6.932835648171603e-08,0.0,4600.0,1332.0,0.044,0.007030489640045597,-187.24421535590167,-239.7004689683114,-113.63319305425561
4826,NGTS-11,163.08688,-73.86688,190.422,K,12.456,9.74475500197547e-07,89.16,5050.0,435.0,1.06,5.505433426111821e-05,-50.62393156487402,15.393389578046772,-182.92293239015558
4827,NGTS-12,288.04232,25.30286,446.442,G,12.382,3.670039570395737e-07,88.9,5690.0,1257.0,0.17,0.0023817273574221758,125.0061179838618,-383.76454642342446,190.8106462937226
4828,NGTS-13,288.79758,22.90064,647.595,G,12.744,2.661627112479867e-07,88.7,5819.0,1605.0,0.0848,0.005787709414056123,192.22447242720466,-564.7338635510106,252.00138805933477
4829,NGTS-14 A,4.48128,-51.45057,322.148,K,13.268,1.9537991372119974e-07,86.7,5187.0,1143.0,0.125,0.002357870395244453,200.14553663372868,15.685999318646298,-251.94254800444529
4830,NGTS-15,234.7828,-37.98373,786.485,G,14.669,2.1380283362543195e-07,0.0,5600.0,1146.0,0.0561,0.0017538254282232664,-357.48019795378264,-506.4376529616816,-484.03250609704696
4831,NGTS-16,229.39967,-50.37343,898.168,G,14.529,2.5355755552403835e-07,0.0,5550.0,1177.0,0.0582,0.002022711384767456,-372.7885557761879,-434.93480120009445,-691.7847697162308
4832,NGTS-17,236.48794,-38.60499,1040.28,G,14.412,1.8956214954091587e-07,0.0,5650.0,1457.0,0.0376,0.0044222614574433985,-448.83631400483904,-677.807675177433,-649.0802701524003
4833,NGTS-18,291.77668,26.25398,1096.19,G,14.588,2.171965293972642e-07,0.0,5610.0,1381.0,0.0409,0.003672174151645519,364.72360328257133,-912.9515266918861,484.9007313043898
4834,NGTS-2,324.44756,27.92221,356.391,F,10.789,3.054326194649028e-07,88.5,6478.0,1468.0,0.177,0.002637184093770564,256.1986818336101,-183.09876442227974,166.88805461972146
4835,NGTS-20,210.62958,-59.23645,382.898,G,11.233,1.5174668236907074e-06,88.4,5980.0,688.0,0.817,0.0001752060170699195,-168.52562184528333,-99.78324523824418,-329.0186881552247
4836,NGTS-21,7.6079,-37.53419,592.891,K,15.506,1.1441602887891596e-07,83.85,4660.0,1357.0,0.0398,0.00719077539781809,466.01794525388004,62.24546972402887,-361.20979233845065
4837,NGTS-23,243.74636,-41.20214,1074.95,F,14.126,2.443460955719222e-07,89.12,6057.0,1327.0,0.0469,0.0023038457421195244,-357.76119595728426,-725.3517664397377,-708.088443691864
4838,NGTS-24,282.5716,21.0893,683.062,G,13.214,2.3222575352966416e-07,82.61,5820.0,1499.0,0.0701,0.004400627342010314,138.71678388523227,-622.0313398756065,245.78112605547128
4839,NGTS-25,2.60742,-35.06443,521.233,K,14.333,1.881077084958449e-07,89.34,5321.0,1101.0,0.0744,0.001833058141170519,426.1909161858028,19.40852357921896,-299.44691092442554
4840,NGTS-26,326.46071,26.56296,1093.69,G,15.009,2.3755870402825774e-07,86.43,5550.0,1331.0,0.0448,0.003307807971010778,815.3732973756277,-540.4882641404673,489.0773337144349
4841,NGTS-27,315.62348,29.04746,942.122,G,13.523,2.1622690203388355e-07,86.2,5700.0,1783.0,0.0473,0.009574276158102865,588.6899794068646,-576.0154126573326,457.43219761091166
4842,NGTS-3 A,243.01044,-21.83176,743.972,G,14.669,1.1150714678877403e-07,89.56,5600.0,1434.0,0.0309,0.004299762792863,-313.4201580917301,-615.398877915864,-276.67013273147194
4843,NGTS-30,281.56671,35.06915,238.377,G,12.537,1.978039821296513e-06,89.483,5455.0,500.0,1.71,7.058314372701267e-05,39.11962480911723,-191.13970399429556,136.9629973414972
4844,NGTS-4,236.57905,-24.13546,280.555,G,13.138,9.211459952116115e-08,82.5,5143.0,1650.0,0.0677,0.010594236888076017,-141.01731335836234,-213.6939187609597,-114.71762917169184
4845,NGTS-5,359.28428,55.60336,306.779,K,13.789,1.8519882640570294e-07,86.6,4987.0,952.0,0.125,0.001327976288650659,173.29164662198716,-2.1648147556066357,253.1376574694374
4846,NGTS-6,232.39378,-35.45066,308.262,G,14.237,8.130325441946699e-08,78.231,4730.0,1284.0,0.0544,0.005430196331128845,-153.2381622306557,-198.9391298608093,-178.79247436733826
4847,NGTS-8,41.59543,-47.14354,428.976,K,13.69,1.6968478859161268e-07,86.9,5241.0,1345.0,0.0816,0.0043374301956311395,218.2035148259083,193.69902474754264,-314.46513718609646
4848,NGTS-9,250.6186,22.2152,609.128,F,12.868,2.811919353803867e-07,84.1,6330.0,1448.0,0.0952,0.00273816369169333,-187.1371746001759,-531.9559392021598,230.30301130078902
4849,NN Ser,23.65252,45.33887,515.818,W,16.943,2.593753197043222e-05,0.0,57000.0,0.0,10.4,0.0,332.1168651267192,145.46097784861112,366.8892216265374
4850,NN Ser,23.65252,45.33887,515.818,W,16.943,1.662910928197804e-05,0.0,57000.0,0.0,6.65,0.0,332.1168651267192,145.46097784861112,366.8892216265374
4851,NSVS 14256825,47.68869,-17.30896,820.877,G,13.296,1.5126186868738044e-05,0.0,40000.0,0.0,3.8,0.0,527.5563349681729,579.5469793671609,-244.23075414523134
4852,NY Vir,326.17234,58.68771,544.024,G,13.496,1.599885149578062e-05,0.0,32780.0,0.0,6.07,0.0,234.8687552054374,-157.39517889152577,464.78547531732625
4853,NY Vir,326.17234,58.68771,544.024,G,13.496,0.0,0.0,32780.0,0.0,0.0,0.0,234.8687552054374,-157.39517889152577,464.78547531732625
4854,OGLE-2003-BLG-235L,2.2026,-3.69455,5800.0,K,0.0,2.084698831268384e-05,0.0,0.0,0.0,0.741,0.0,5783.669873582889,222.44902712500868,-373.73683754860605
4855,OGLE-2005-BLG-071L,355.58019,-3.78643,3200.0,G,0.0,1.7453292540851586e-05,0.0,0.0,55.0,1.13,inf,3183.519344689814,-246.0657107449444,-211.3202498136996
4856,OGLE-2005-BLG-169L,0.67689,-4.74007,4100.0,K,22.783,1.6968478859161265e-05,0.0,0.0,0.0,0.854,0.0,4085.6922045338824,48.27044661821836,-338.8055102774197
4857,OGLE-2005-BLG-390L,359.73255,-2.36161,6600.0,G,0.0,1.260515572394837e-05,0.0,0.0,50.0,0.394,inf,6594.3225384483985,-30.781750200223726,-271.96092139510506
4858,OGLE-2006-BLG-109L,359.79137,-1.89004,1510.0,G,0.0,1.1150714678877402e-05,0.0,0.0,82.0,1.52,inf,1509.1685011603638,-5.495329998803457,-49.80197238649116
4859,OGLE-2006-BLG-109L,359.79137,-1.89004,1510.0,G,0.0,2.1816615676064485e-05,64.0,0.0,59.0,2.98,inf,1509.1685011603638,-5.495329998803457,-49.80197238649116
4860,OGLE-2006-BLG-284L A,1.27713,-2.5505,4000.0,G,0.0,1.0520456892679985e-05,0.0,0.0,0.0,0.542,0.0,3995.0448773990147,89.06479470065412,-177.99969076608275
4861,OGLE-2007-BLG-349L A,4.3802,-2.51597,2760.0,M,24.73,1.2556674355779335e-05,0.0,0.0,0.0,0.938,0.0,2749.2858048637895,210.5903287864336,-121.15806451113622
4862,OGLE-2007-BLG-368L,358.34879,-3.6861,5900.0,G,17.71,1.3574783087329012e-05,0.0,0.0,0.0,0.475,0.0,5885.34949411724,-169.6571595490144,-379.3122464509958
4863,OGLE-2008-BLG-092L,355.58019,-3.78643,8100.0,G,0.0,7.272205225354828e-05,0.0,0.0,0.0,1.85,0.0,8058.283341246091,-622.8538303231405,-534.9043823409271
4864,OGLE-2008-BLG-355L,359.92169,-3.45246,6800.0,G,0.0,8.241832588735472e-06,0.0,0.0,0.0,0.25,0.0,6787.652398684969,-9.27714737177346,-409.4982895725287
4865,OGLE-2011-BLG-0173L,1.90945,-1.83872,6100.0,G,0.0,3.878509453522575e-05,0.0,0.0,0.0,1.31,0.0,6093.473761630241,203.14747382468906,-195.72588025719844
4866,OGLE-2011-BLG-0251L,0.67004,2.33357,2570.0,M,0.0,1.3186932141976756e-05,0.0,0.0,0.0,1.06,0.0,2567.6931372947415,30.029010129661057,104.64325702174966
4867,OGLE-2011-BLG-0265L,2.69543,-1.52073,4380.0,G,0.0,9.162978583947084e-06,0.0,0.0,0.0,0.432,0.0,4373.613115947124,205.90473814702534,-116.2391965899983
4868,OGLE-2012-BLG-0026L,0.19492,3.0665,4019.0,G,20.66,1.9392547267612876e-05,0.0,0.0,0.0,0.995,0.0,4013.222045412429,13.653017126066608,214.9963007566354
4869,OGLE-2012-BLG-0026L,0.19492,3.0665,4019.0,G,20.66,2.327105672113545e-05,0.0,0.0,0.0,1.19,0.0,4013.222045412429,13.653017126066608,214.9963007566354
4870,OGLE-2012-BLG-0358L,3.65449,2.98611,1760.0,G,0.0,4.217879030705801e-06,0.0,0.0,0.0,0.494,0.0,1754.0362672340973,112.02945270120024,91.68519485142268
4871,OGLE-2012-BLG-0406L,359.54055,-2.21994,4970.0,G,0.0,1.6726072018316107e-05,0.0,0.0,0.0,0.694,0.0,4966.110324051927,-39.823671399750054,-192.5157773823161
4872,OGLE-2012-BLG-0563L,3.31221,-3.25204,1300.0,G,0.0,3.5876212445083817e-06,0.0,0.0,0.0,0.569,0.0,1295.7384286837562,74.98885710363982,-73.7468354740804
4873,OGLE-2012-BLG-0724L,0.38505,-2.37051,6700.0,M,0.0,7.75701890704515e-06,0.0,0.0,0.0,0.239,0.0,6694.1153139021335,44.98774479313299,-277.12139397630784
4874,OGLE-2012-BLG-0838L,5.7202,-3.47203,6320.0,G,0.0,2.1477246098881258e-05,0.0,0.0,0.0,0.701,0.0,6276.986798861112,628.761693477951,-382.74725307709764
4875,OGLE-2012-BLG-0950L,1.76466,-4.63415,2600.0,M,0.0,1.260515572394837e-05,0.0,0.0,0.0,1.0,0.0,2590.27130754054,79.80333046990818,-210.06185226769153
4876,OGLE-2013-BLG-0102L,358.36,-2.62011,3040.0,G,0.0,3.878509453522575e-06,0.0,0.0,0.0,0.263,0.0,3035.577995279458,-86.91229939558797,-138.96937356454748
4877,OGLE-2013-BLG-0132L,1.94444,-2.27454,3900.0,G,0.0,1.7453292540851586e-05,0.0,0.0,0.0,0.923,0.0,3894.6834516272897,132.2241706329554,-154.7823643732275
4878,OGLE-2013-BLG-0341L B,359.94991,-1.68315,911.0,G,0.0,3.4033920454660593e-06,0.0,0.0,0.0,0.771,0.0,910.6065932145891,-0.7960847424026753,-26.75815096755747
4879,OGLE-2013-BLG-0911L,0.83633,-2.02265,3220.0,G,26.42,1.8907733585922555e-06,0.0,0.0,0.0,0.121,0.0,3217.650974015037,46.97046096505143,-113.64851612236366
4880,OGLE-2013-BLG-1721L,359.60721,-1.98134,6300.0,G,0.0,1.260515572394837e-05,0.0,0.0,0.0,0.413,0.0,6296.085528881129,-43.16335686383049,-217.81629332508132
4881,OGLE-2013-BLG-1761L,0.93679,-1.4842,6900.0,G,0.0,8.726646270425793e-06,0.0,0.0,0.0,0.261,0.0,6896.763147907203,112.77260870060167,-178.7188305579032
4882,OGLE-2014-BLG-0124L,2.33912,-2.91757,3500.0,G,0.0,1.6871516122823203e-05,0.0,0.0,0.0,0.994,0.0,3492.5507296650703,142.66385907492312,-178.1471976479918
4883,OGLE-2014-BLG-0221L,3.04491,-2.19528,3680.0,G,0.0,1.8228994431556102e-05,0.0,0.0,0.0,1.02,0.0,3672.107567196519,195.333325911972,-140.96420370515054
4884,OGLE-2014-BLG-0319L,355.96935,-2.99704,7730.0,M,0.0,1.6919997490992235e-05,0.0,0.0,0.0,0.451,0.0,7700.333898653285,-542.5993406988512,-404.158143211623
4885,OGLE-2014-BLG-0676L,359.37612,-2.09312,2670.0,G,0.0,2.1962059780571583e-05,0.0,0.0,0.0,1.7,0.0,2668.060363259629,-29.05301756117857,-97.51830686331061
4886,OGLE-2014-BLG-1722L,358.86307,-3.03947,6400.0,G,0.0,7.272205225354828e-06,0.0,0.0,0.0,0.234,0.0,6389.738574118968,-126.80932491967718,-339.35283928312117
4887,OGLE-2014-BLG-1722L,358.86307,-3.03947,6400.0,G,0.0,8.241832588735472e-06,0.0,0.0,0.0,0.266,0.0,6389.738574118968,-126.80932491967718,-339.35283928312117
4888,OGLE-2014-BLG-1760L,1.31847,-2.27435,6860.0,G,0.0,8.484239429580632e-06,0.0,0.0,0.0,0.255,0.0,6852.781314340656,157.72159506559868,-272.2354794539347
4889,OGLE-2015-BLG-0051L,2.23753,-2.00271,8200.0,G,0.0,3.5391398763393497e-06,0.0,0.0,0.0,0.089,0.0,8188.743024506306,319.95163471636084,-286.56348344068016
4890,OGLE-2015-BLG-0954L,1.91895,-2.71366,1200.0,G,0.0,7.75701890704515e-06,0.0,0.0,0.0,1.33,0.0,1197.9821282954133,40.137821104976474,-56.81351601280034
4891,OGLE-2015-BLG-0966L,0.95823,-1.8212,3300.0,G,0.0,1.3089969405638692e-05,0.0,0.0,0.0,0.818,0.0,3297.871806833751,55.159636381586026,-104.87592767332224
4892,OGLE-2015-BLG-1649L,358.8755,-5.42183,4230.0,G,0.0,1.0035643210989661e-05,0.0,0.0,0.0,0.489,0.0,4210.26413122888,-82.6422126405598,-399.6826365723192
4893,OGLE-2015-BLG-1670L,1.12106,-1.12049,6700.0,G,0.0,1.2702118460286434e-05,0.0,0.0,0.0,0.391,0.0,6697.436631505046,131.06003025005808,-131.0184545978518
4894,OGLE-2015-BLG-1771L,1.13728,-1.76209,7070.0,G,0.0,4.120916294367736e-06,0.0,0.0,0.0,0.12,0.0,7065.26470697387,140.25884195779267,-217.39843063394574
4895,OGLE-2016-BLG-0263L,359.0454,-4.05729,6500.0,G,0.0,2.6179938811277383e-05,0.0,0.0,0.0,0.831,0.0,6482.809841211477,-108.0195261048195,-459.90036385255576
4896,OGLE-2016-BLG-0613L AB,1.98694,-1.73756,3410.0,G,0.0,3.10280756281806e-05,0.0,0.0,0.0,1.88,0.0,3406.382775216131,118.1761161266777,-103.39629726475721
4897,OGLE-2016-BLG-1067L,4.66003,-4.25075,3730.0,G,0.0,8.241832588735472e-06,0.0,0.0,0.0,0.456,0.0,3707.4432482149477,302.2036442950254,-276.4733597296565
4898,OGLE-2016-BLG-1093L,357.89166,-3.84811,8120.0,G,0.0,1.0326531420003855e-05,0.0,0.0,0.0,0.262,0.0,8096.208751907277,-298.05457662182096,-544.9470753153913
4899,OGLE-2016-BLG-1190L,2.6247,-1.83687,6770.0,G,0.0,1.0520456892679985e-05,41.2,0.0,0.0,0.321,0.0,6759.422556965824,309.86361049489494,-217.00515955308347
4900,OGLE-2016-BLG-1195L,359.99627,-2.47579,3910.0,G,0.0,5.623838707607734e-06,0.0,0.0,0.0,0.297,0.0,3906.350255062475,-0.25430645321194223,-168.90121403223833
4901,OGLE-2016-BLG-1227L,355.52875,-1.93858,,G,0.0,1.6483665177470943e-05,0.0,0.0,0.0,0.0,0.0,,,
4902,OGLE-2017-BLG-0173L,0.41781,-1.34501,4705.0,G,0.0,1.8970759364542295e-05,0.0,0.0,0.0,0.832,0.0,4703.578609786161,34.29985646409406,-110.43903933222487
4903,OGLE-2017-BLG-0373L,358.6906,-3.70602,5915.0,G,0.0,1.1751883644173402e-05,0.0,0.0,0.0,0.41,0.0,5901.089412069598,-134.8830927861826,-382.3287878783319
4904,OGLE-2017-BLG-0406L,0.36012,-2.41644,5200.0,G,26.1,1.6968478859161265e-05,0.0,0.0,0.0,0.673,0.0,5195.273401543999,32.6541764579229,-219.24412869972215
4905,OGLE-2017-BLG-0448L,359.2052,-2.75757,7530.0,G,0.0,2.787678669719351e-05,0.0,0.0,0.0,0.764,0.0,7520.5569078518665,-104.33093179016076,-362.26903322443707
4906,OGLE-2017-BLG-0482L,359.80543,-2.78697,5800.0,G,0.0,8.726646270425793e-06,0.0,0.0,0.0,0.31,0.0,5793.106477005936,-19.672811325194793,-282.01121709329215
4907,OGLE-2017-BLG-0604L,358.94105,-2.1401,3950.0,G,0.0,1.9683435476627067e-05,0.0,0.0,0.0,1.03,0.0,3946.5707353479656,-72.94947448716894,-147.5052713195846
4908,OGLE-2017-BLG-0640L,0.02901,-1.06373,6630.0,G,0.0,5.526875971269669e-06,0.0,0.0,0.0,0.172,0.0,6628.856565075103,3.3563230489230484,-123.08279634575679
4909,OGLE-2017-BLG-1049L,2.94995,-1.46086,5670.0,G,0.0,1.9004696322260617e-05,0.0,0.0,0.0,0.691,0.0,5660.6460627725455,291.7037485299929,-144.55128886049232
4910,OGLE-2017-BLG-1099L,358.32047,1.46136,7250.0,G,0.0,1.3235413510145787e-05,0.0,0.0,0.0,0.377,0.0,7244.528324500991,-212.42208399139807,184.89514254196374
4911,OGLE-2017-BLG-1140L,3.99474,1.92596,,G,0.0,4.945099553241283e-06,0.0,0.0,0.0,0.0,0.0,,,
4912,OGLE-2017-BLG-1237L,2.84032,-3.67445,6030.0,G,0.0,1.2265786146765143e-05,0.0,0.0,0.0,0.42,0.0,6010.211560544863,298.1881353161949,-386.4464173071631
4913,OGLE-2017-BLG-1275L,0.19829,-1.41918,7690.0,G,0.0,1.0132605947327727e-05,0.0,0.0,0.0,0.272,0.0,7687.595092636387,26.60543812869312,-190.4569303935497
4914,OGLE-2017-BLG-1375L,0.03925,-2.75739,3930.0,G,0.0,1.4738335923385785e-05,0.0,0.0,0.0,0.774,0.0,3925.448885493449,2.6890967217195483,-189.06035051554818
4915,OGLE-2017-BLG-1434L,359.71528,-2.07199,860.0,G,0.0,5.720801443945798e-06,0.0,0.0,0.0,1.37,0.0,859.4271104601202,-4.270787537252246,-31.09344271675292
4916,OGLE-2017-BLG-1522L,2.15075,-2.71853,7490.0,G,0.0,2.860400721972899e-06,0.0,0.0,0.0,0.0788,0.0,7476.300230380111,280.774772659181,-355.2469454569269
4917,OGLE-2017-BLG-1691L,358.3995,1.89547,7290.0,G,0.0,1.1684009728736758e-05,0.0,0.0,0.0,0.331,0.0,7283.1686793983845,-203.5009290225238,241.12519428162582
4918,OGLE-2017-BLG-1806L,4.08658,2.25801,6400.0,G,0.0,8.484239429580632e-06,0.0,0.0,0.0,0.273,0.0,6378.771289618362,455.73430376401456,252.15685418649062
4919,OGLE-2018-BLG-0298L,358.36627,1.16043,6540.0,G,0.0,1.3865671296343205e-05,0.0,0.0,0.0,0.437,0.0,6536.000764998984,-186.41783882528955,132.44768514549935
4920,OGLE-2018-BLG-0383L,1.19166,-1.61034,7700.0,G,0.0,8.726646270425793e-06,0.0,0.0,0.0,0.234,0.0,7695.2942721700265,160.07281750787763,-216.38566912407492
4921,OGLE-2018-BLG-0506L,357.98566,-2.44687,5600.0,G,0.0,1.4544410450709657e-05,0.0,0.0,0.0,0.536,0.0,5591.4368411819205,-196.6584218913491,-239.08056418862046
4922,OGLE-2018-BLG-0516L,359.42174,-3.59284,7000.0,G,0.0,1.0665900997187082e-05,0.0,0.0,0.0,0.314,0.0,6985.886166895311,-70.50773606416284,-438.6606003915094
4923,OGLE-2018-BLG-0532L,1.5387,-2.72744,773.0,G,0.0,5.158417573185025e-06,0.0,0.0,0.0,1.38,0.0,771.8459300601129,20.733201260493665,-36.783075117928384
4924,OGLE-2018-BLG-0567L,1.99138,-1.48807,7060.0,G,0.0,1.3186932141976756e-05,0.0,0.0,0.0,0.385,0.0,7053.356707552836,245.2461962125765,-183.33973727119826
4925,OGLE-2018-BLG-0596L,0.95931,-2.12513,5650.0,G,0.0,4.702692712396122e-06,0.0,0.0,0.0,0.172,0.0,5645.322700360671,94.52913773317314,-209.51336690511397
4926,OGLE-2018-BLG-0677L,358.38853,-3.31375,7580.0,G,0.0,3.054326194649028e-06,0.0,0.0,0.0,0.0831,0.0,7564.333202463822,-212.8064463258322,-438.15136483364785
4927,OGLE-2018-BLG-0740L,1.73882,-4.80424,3200.0,G,18.21,2.4240684084516093e-05,0.0,5912.0,0.0,1.56,0.0,3187.289000643424,96.75798082777767,-268.00507368998444
4928,OGLE-2018-BLG-0799L,6.11549,-3.72589,4050.0,G,0.0,6.20561512563612e-06,0.0,0.0,0.0,0.316,0.0,4018.4406340634273,430.54624839833133,-263.1820634048696
4929,OGLE-2018-BLG-0932L,0.80182,-1.50438,6620.0,G,0.0,8.484239429580632e-06,0.0,0.0,0.0,0.264,0.0,6617.070217674526,92.60796651822757,-173.79729256276957
4930,OGLE-2018-BLG-0962L,357.88886,-3.04022,6500.0,G,0.0,1.7404811172682554e-05,0.0,0.0,0.0,0.552,0.0,6486.445913603686,-239.11003656561394,-344.7401924749155
