sy_vmag,glon,glat,st_spectype,sy_dist
12.675,56.66419,49.59735,M3.5 V,15.8095
12.675,56.66419,49.59735,,15.8095
12.675,56.66419,49.59735,,15.8095
12.675,56.66419,49.59735,,15.8095
9.65,244.47566,46.88333,M2.0 V,7.03149
10.166,82.20459,45.46907,M0,16.9287
13.627,78.48019,37.48188,M4.5 V,9.9105
10.844,32.27249,26.15047,M1,18.1459
10.844,32.27249,26.15047,M1,18.1459
7.49,185.11257,65.43126,,5.675773
7.49,185.11257,65.43126,,5.675773
7.49,185.11257,65.43126,M1.5 V,5.675773
7.49,185.11257,65.43126,M1.9,5.675773
8.31,198.37152,67.81292,,11.8893
8.31,198.37152,67.81292,K7 V,11.8893
8.31,198.37152,67.81292,K7 V,11.8893
8.31,198.37152,67.81292,,11.8893
11.66,290.36745,2.98047,,12.6631
11.66,290.36745,2.98047,M3.5 V,12.6631
12.903,105.28992,1.64262,M4.0,21.3362
9.81,284.88498,27.65117,M1.5 V,9.06456
9.81,284.88498,27.65117,M1.5,9.06456
9.81,284.88498,27.65117,,9.06456
9.81,284.88498,27.65117,,9.06456
9.81,284.88498,27.65117,,9.06456
9.81,284.88498,27.65117,M1.5 V,9.06456
9.81,284.88498,27.65117,,9.06456
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,M2.5 V,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,M2.5 V,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
10.67,210.55638,74.57238,,9.75321
11.595,128.07997,52.8104,M3 V,18.3554
11.595,128.07997,52.8104,M3 V,18.3554
11.595,128.07997,52.8104,M3 V,18.3554
11.49,291.48636,74.2865,M3.5 Ve,14.2358
11.39,300.0371,72.60142,M3.5 V,8.07426
11.39,300.0371,72.60142,M3.5 V,8.07426
11.39,300.0371,72.60142,,8.07426
11.39,300.0371,72.60142,,8.07426
5.18799,322.78669,71.31364,G0 V,17.5299
9.05,333.2377,70.9386,M0.5-1.0 V,7.61778
9.71,335.05211,55.81739,,10.4092
9.71,335.05211,55.81739,M1 V,10.4092
10.57,354.07234,40.02208,M3 V,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,M3 V,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,M3 V,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,,6.2981
10.57,354.07234,40.02208,M3 V,6.2981
10.066,83.20997,42.78368,M2,6.47249
9.7,46.52106,35.33721,M1.0,10.3796
9.7,46.52106,35.33721,,10.3796
9.7,46.52106,35.33721,M1.5,10.3796
10.602,351.84167,1.41002,,7.24396
10.602,351.84167,1.41002,M1.5 V,7.24396
10.602,351.84167,1.41002,,7.24396
10.602,351.84167,1.41002,,7.24396
10.602,351.84167,1.41002,,7.24396
10.602,351.84167,1.41002,M1.5 V,7.24396
10.602,351.84167,1.41002,,7.24396
10.602,351.84167,1.41002,,7.24396
10.602,351.84167,1.41002,,7.24396
10.602,351.84167,1.41002,M1.5 V,7.24396
10.602,351.84167,1.41002,M1.5 V,7.24396
10.602,351.84167,1.41002,M1.5 V,7.24396
9.38,343.00208,-6.78174,M2.5,4.54896
9.58,339.10272,-9.54226,,16.0272
9.58,339.10272,-9.54226,,16.0272
9.58,339.10272,-9.54226,,16.0272
9.58,339.10272,-9.54226,M0 V,16.0272
9.58,339.10272,-9.54226,M0 V,16.0272
9.58,339.10272,-9.54226,,16.0272
9.58,339.10272,-9.54226,,16.0272
9.58,339.10272,-9.54226,,16.0272
9.58,339.10272,-9.54226,M0 V,16.0272
9.58,339.10272,-9.54226,,16.0272
9.58,339.10272,-9.54226,,16.0272
9.58,339.10272,-9.54226,M0 V,16.0272
9.58,339.10272,-9.54226,,16.0272
10.129,342.07898,-8.6634,,9.67315
10.94,345.9806,-6.63429,M3.5 V,5.00671
10.94,345.9806,-6.63429,M3.5 V,5.00671
9.98,90.75762,32.5891,M0.5,14.3155
9.15,98.59611,31.96608,,4.54939
9.15,98.59611,31.96608,M3 V,4.54939
9.15,98.59611,31.96608,,4.54939
9.15,98.59611,31.96608,,4.54939
9.15,98.59611,31.96608,,4.54939
9.84,74.39563,21.73083,M0.5 V,15.5575
10.638,19.82504,-3.78099,M1.0 V,16.9658
9.22,38.93233,1.23509,M1.0 V,11.1017
10.79,84.07015,1.00774,,12.0445
10.79,84.07015,1.00774,M1.5 V,12.0445
10.79,84.07015,1.00774,M1.5 V,12.0445
8.66,349.16814,-46.34872,M2/3 V,4.96435
8.66,349.16814,-46.34872,,4.96435
8.66,349.16814,-46.34872,M1.5,4.96435
8.66,349.16814,-46.34872,M1 V,4.96435
8.66,349.16814,-46.34872,,4.96435
10.41,55.89444,-45.40318,M3.5,8.80058
10.41,55.89444,-45.40318,M3.5,8.80058
10.41,55.89444,-45.40318,,8.80058
10.41,55.89444,-45.40318,,8.80058
10.41,55.89444,-45.40318,M3.5 V,8.80058
10.41,55.89444,-45.40318,M3 V,8.80058
10.41,55.89444,-45.40318,,8.80058
10.41,55.89444,-45.40318,,8.80058
10.41,55.89444,-45.40318,M3.5,8.80058
10.41,55.89444,-45.40318,M3.5,8.80058
6.12,275.90766,-61.95722,,10.7836
6.12,275.90766,-61.95722,,10.7836
6.12,275.90766,-61.95722,,10.7836
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,M4 V,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,M4 V,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,M4 V,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
10.16,52.00313,-59.63511,,4.67517
,5.10081,-65.95709,M1 V,3.29
,5.10081,-65.95709,M1 V,3.29
10.05,98.57856,-39.14311,M3.5 V,6.26022
9.59,87.24859,-55.87877,K7,20.8065
12.71,147.66932,-46.49657,M5.0 V,4.471
12.71,147.66932,-46.49657,M4.5 V,4.471
10.62,201.04684,82.80097,,23.8839
9.4,138.29282,-12.26466,M2,11.9315
11.297,54.62427,-11.48747,M0.5,30.6203
9.37,12.01411,-40.46332,,20.5121
10.37,81.34803,-57.18299,K6 V,29.661
10.37,81.34803,-57.18299,K5 V,29.661
10.37,81.34803,-57.18299,K6 V,29.661
10.37,81.34803,-57.18299,,29.661
10.37,81.34803,-57.18299,K7 V,29.661
10.37,81.34803,-57.18299,,29.661
10.37,81.34803,-57.18299,,29.661
10.37,81.34803,-57.18299,K6 V,29.661
10.37,81.34803,-57.18299,,29.661
10.37,81.34803,-57.18299,,29.661
10.37,81.34803,-57.18299,K6 V,29.661
10.37,81.34803,-57.18299,K5 V,29.661
10.37,81.34803,-57.18299,K6 V,29.661
10.37,81.34803,-57.18299,K7 V,29.661
10.37,81.34803,-57.18299,,29.661
10.37,81.34803,-57.18299,K6 V,29.661
10.37,81.34803,-57.18299,,29.661
10.37,81.34803,-57.18299,K6 V,29.661
10.37,81.34803,-57.18299,K5 V,29.661
10.37,81.34803,-57.18299,K7 V,29.661
10.37,81.34803,-57.18299,,29.661
10.37,81.34803,-57.18299,K6 V,29.661
12.316,136.89331,-4.05517,,655.013
12.316,136.89331,-4.05517,F2,655.013
11.593,338.9253,14.51078,K7e V,151.169
11.593,338.9253,14.51078,,151.169
12.416,355.26184,20.12464,M1,108.5
12.416,355.26184,20.12464,,108.5
12.416,355.26184,20.12464,K7,108.5
12.416,355.26184,20.12464,,108.5
14.146,130.15305,-45.51002,M3,47.5501
13.242,207.81493,-11.12207,,363.66
11.277,148.61097,27.88329,,209.229
11.277,148.61097,27.88329,,209.229
,287.36784,-8.41018,,980.0
,287.36784,-8.41018,,980.0
,287.36784,-8.41018,,890.0
,287.36784,-8.41018,,1660.0
,287.36784,-8.41018,,1040.0
,287.36784,-8.41018,,1580.0
,287.36784,-8.41018,,1270.0
10.03,168.74261,51.19188,M1,14.9545
9.56,124.23545,-0.49786,M1.5 V,9.8528
9.62,42.24615,24.29465,M1.0 V,8.15728
9.62,42.24615,24.29465,M1,8.15728
9.62,42.24615,24.29465,,8.15728
12.6,109.835,-48.40659,,12.21
12.6,109.835,-48.40659,M4 V,12.21
12.6,109.835,-48.40659,M3.0 V,12.21
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,G0 V,158.979
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,,158.979
,,,,
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,G0 V,158.979
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,,158.979
9.827,99.79172,-19.03641,,158.979
9.46,81.83486,10.77239,K4,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,K4,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,K4,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
9.46,81.83486,10.77239,,37.7647
12.665,87.99255,68.87632,K4,142.751
12.665,87.99255,68.87632,K4,142.751
12.665,87.99255,68.87632,,142.751
12.665,87.99255,68.87632,,142.751
12.665,87.99255,68.87632,K4,142.751
12.665,87.99255,68.87632,,142.751
12.665,87.99255,68.87632,,142.751
12.665,87.99255,68.87632,K4,142.751
12.665,87.99255,68.87632,,142.751
12.665,87.99255,68.87632,,142.751
12.665,87.99255,68.87632,,142.751
12.665,87.99255,68.87632,K4,142.751
12.665,87.99255,68.87632,,142.751
12.665,87.99255,68.87632,,142.751
12.665,87.99255,68.87632,,142.751
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,G4,246.81
10.421,172.49839,37.54198,G4,246.81
,,,,
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,G4,246.81
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,,246.81
10.421,172.49839,37.54198,G4,246.81
10.421,172.49839,37.54198,,246.81
9.988,62.58916,33.53751,,222.663
9.988,62.58916,33.53751,,222.663
9.988,62.58916,33.53751,,222.663
9.988,62.58916,33.53751,F5 V,222.663
9.988,62.58916,33.53751,F,222.663
9.988,62.58916,33.53751,F,222.663
9.988,62.58916,33.53751,,222.663
9.988,62.58916,33.53751,,222.663
9.988,62.58916,33.53751,,222.663
9.988,62.58916,33.53751,F,222.663
9.988,62.58916,33.53751,,222.663
9.988,62.58916,33.53751,,222.663
9.988,62.58916,33.53751,,222.663
12.41,161.55863,-6.8916,G5,192.516
12.41,161.55863,-6.8916,,192.516
12.41,161.55863,-6.8916,G5,192.516
12.41,161.55863,-6.8916,,192.516
12.41,161.55863,-6.8916,,192.516
12.41,161.55863,-6.8916,,192.516
12.41,161.55863,-6.8916,,192.516
10.911,120.34675,-20.34266,,226.637
10.911,120.34675,-20.34266,,226.637
10.911,120.34675,-20.34266,,226.637
,,,,
10.911,120.34675,-20.34266,F8,226.637
10.911,120.34675,-20.34266,F8,226.637
10.911,120.34675,-20.34266,,226.637
10.911,120.34675,-20.34266,,226.637
10.911,120.34675,-20.34266,,226.637
10.911,120.34675,-20.34266,F8,226.637
10.911,120.34675,-20.34266,,226.637
10.375,80.8515,-16.17689,,92.3831
10.375,80.8515,-16.17689,K,92.3831
10.375,80.8515,-16.17689,,92.3831
10.375,80.8515,-16.17689,,92.3831
10.375,80.8515,-16.17689,K,92.3831
10.375,80.8515,-16.17689,K,92.3831
10.375,80.8515,-16.17689,,92.3831
10.375,80.8515,-16.17689,,92.3831
10.375,80.8515,-16.17689,,92.3831
10.375,80.8515,-16.17689,,92.3831
10.375,80.8515,-16.17689,K,92.3831
10.375,80.8515,-16.17689,,92.3831
12.597,55.652,35.56176,K2,161.4
12.597,55.652,35.56176,,161.4
12.597,55.652,35.56176,,161.4
12.597,55.652,35.56176,,161.4
12.597,55.652,35.56176,K2,161.4
12.597,55.652,35.56176,,161.4
12.597,55.652,35.56176,,161.4
12.597,55.652,35.56176,K2,161.4
12.597,55.652,35.56176,,161.4
12.597,55.652,35.56176,,161.4
12.597,55.652,35.56176,,161.4
12.597,55.652,35.56176,K2,161.4
12.826,119.8176,-28.07947,,202.078
12.826,119.8176,-28.07947,,202.078
12.826,119.8176,-28.07947,K1,202.078
12.826,119.8176,-28.07947,,202.078
12.826,119.8176,-28.07947,K1,202.078
12.826,119.8176,-28.07947,,202.078
12.826,119.8176,-28.07947,,202.078
12.826,119.8176,-28.07947,K1,202.078
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,F8,127.774
8.72,65.02085,45.2323,F8,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,F8,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,F8 V,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
8.72,65.02085,45.2323,,127.774
11.231,194.41535,18.39436,,71.0374
11.231,194.41535,18.39436,K3,71.0374
11.231,194.41535,18.39436,,71.0374
11.231,194.41535,18.39436,K3,71.0374
11.231,194.41535,18.39436,,71.0374
11.231,194.41535,18.39436,,71.0374
11.231,194.41535,18.39436,K3 V,71.0374
11.231,194.41535,18.39436,,71.0374
11.231,194.41535,18.39436,,71.0374
11.231,194.41535,18.39436,K3,71.0374
11.459,169.32461,67.4636,,277.278
11.459,169.32461,67.4636,,277.278
11.459,169.32461,67.4636,,277.278
11.459,169.32461,67.4636,,277.278
11.459,169.32461,67.4636,G3,277.278
11.459,169.32461,67.4636,,277.278
11.459,169.32461,67.4636,G3,277.278
9.763,163.64677,53.56645,G5,81.7647
9.763,163.64677,53.56645,,81.7647
9.763,163.64677,53.56645,,81.7647
9.763,163.64677,53.56645,,81.7647
9.763,163.64677,53.56645,,81.7647
9.763,163.64677,53.56645,G5,81.7647
,,,,
9.763,163.64677,53.56645,,81.7647
9.763,163.64677,53.56645,,81.7647
9.763,163.64677,53.56645,G5 V,81.7647
9.763,163.64677,53.56645,G5,81.7647
11.937,58.93637,-11.83428,,364.813
11.937,58.93637,-11.83428,,364.813
11.937,58.93637,-11.83428,,364.813
11.937,58.93637,-11.83428,G0,364.813
11.937,58.93637,-11.83428,G0,364.813
11.937,58.93637,-11.83428,G0 V,364.813
11.937,58.93637,-11.83428,,364.813
11.937,58.93637,-11.83428,,364.813
11.937,58.93637,-11.83428,G0,364.813
11.937,58.93637,-11.83428,,364.813
11.937,58.93637,-11.83428,,364.813
11.762,202.73799,11.65314,F8,415.344
11.762,202.73799,11.65314,,415.344
11.762,202.73799,11.65314,F8,415.344
11.762,202.73799,11.65314,F8,415.344
11.762,202.73799,11.65314,,415.344
11.762,202.73799,11.65314,,415.344
11.762,202.73799,11.65314,,415.344
11.762,202.73799,11.65314,,415.344
11.762,202.73799,11.65314,,415.344
11.762,202.73799,11.65314,,415.344
13.146,159.31431,-27.44257,,300.384
13.146,159.31431,-27.44257,,300.384
13.146,159.31431,-27.44257,,300.384
13.146,159.31431,-27.44257,G5,300.384
13.146,159.31431,-27.44257,G5,300.384
13.146,159.31431,-27.44257,,300.384
13.146,159.31431,-27.44257,,300.384
13.146,159.31431,-27.44257,G5,300.384
11.757,346.51303,59.87255,K1,141.837
11.757,346.51303,59.87255,,141.837
11.757,346.51303,59.87255,,141.837
11.757,346.51303,59.87255,K1,141.837
11.757,346.51303,59.87255,,141.837
11.757,346.51303,59.87255,K1,141.837
11.757,346.51303,59.87255,,141.837
11.757,346.51303,59.87255,,141.837
11.757,346.51303,59.87255,K1,141.837
12.052,1.68335,54.544,,199.173
12.052,1.68335,54.544,,199.173
12.052,1.68335,54.544,G8,199.173
12.052,1.68335,54.544,,199.173
12.052,1.68335,54.544,,199.173
12.052,1.68335,54.544,,199.173
12.052,1.68335,54.544,G8,199.173
12.052,1.68335,54.544,G8,199.173
13.098,123.06375,-28.1432,,401.319
13.098,123.06375,-28.1432,G3,401.319
13.098,123.06375,-28.1432,G3,401.319
13.098,123.06375,-28.1432,,401.319
13.098,123.06375,-28.1432,G3,401.319
11.825,135.4706,-9.10798,,313.576
11.825,135.4706,-9.10798,,313.576
11.825,135.4706,-9.10798,F8,313.576
11.825,135.4706,-9.10798,,313.576
11.825,135.4706,-9.10798,F8,313.576
11.825,135.4706,-9.10798,,313.576
11.825,135.4706,-9.10798,,313.576
11.825,135.4706,-9.10798,,313.576
11.825,135.4706,-9.10798,F8,313.576
11.825,135.4706,-9.10798,,313.576
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,K,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,,134.554
11.856,100.16678,66.69255,K,134.554
10.352,217.41185,21.40542,,213.985
10.352,217.41185,21.40542,,213.985
10.352,217.41185,21.40542,,213.985
10.352,217.41185,21.40542,,213.985
10.352,217.41185,21.40542,,213.985
10.352,217.41185,21.40542,,213.985
10.352,217.41185,21.40542,,213.985
10.352,217.41185,21.40542,,213.985
,,,,
10.352,217.41185,21.40542,,213.985
11.667,52.72026,21.06338,,344.05
11.667,52.72026,21.06338,,344.05
11.667,52.72026,21.06338,,344.05
11.667,52.72026,21.06338,,344.05
11.667,52.72026,21.06338,,344.05
11.667,52.72026,21.06338,,344.05
11.667,52.72026,21.06338,,344.05
11.667,52.72026,21.06338,,344.05
11.667,52.72026,21.06338,,344.05
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.439,135.69851,-14.37306,,289.205
11.032,185.30741,22.73004,,396.11
11.032,185.30741,22.73004,,396.11
11.032,185.30741,22.73004,,396.11
11.032,185.30741,22.73004,,396.11
11.032,185.30741,22.73004,,396.11
11.032,185.30741,22.73004,,396.11
11.032,185.30741,22.73004,,396.11
11.032,185.30741,22.73004,,396.11
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
10.403,58.54106,-8.75906,,249.325
12.389,218.07385,20.30811,,506.965
12.389,218.07385,20.30811,,506.965
12.389,218.07385,20.30811,,506.965
12.389,218.07385,20.30811,,506.965
12.389,218.07385,20.30811,,506.965
12.389,218.07385,20.30811,,506.965
12.389,218.07385,20.30811,,506.965
12.146,133.41389,71.83707,,294.419
12.146,133.41389,71.83707,,294.419
12.146,133.41389,71.83707,,294.419
12.146,133.41389,71.83707,G5 V,294.419
12.146,133.41389,71.83707,,294.419
12.146,133.41389,71.83707,,294.419
12.146,133.41389,71.83707,,294.419
12.146,133.41389,71.83707,,294.419
12.146,133.41389,71.83707,,294.419
12.146,133.41389,71.83707,,294.419
12.146,133.41389,71.83707,,294.419
13.427,81.20831,19.98353,,390.594
13.427,81.20831,19.98353,,390.594
13.427,81.20831,19.98353,,390.594
13.427,81.20831,19.98353,,390.594
13.427,81.20831,19.98353,,390.594
13.427,81.20831,19.98353,,390.594
13.427,81.20831,19.98353,,390.594
12.525,144.22935,-26.87267,,255.206
12.525,144.22935,-26.87267,,255.206
12.525,144.22935,-26.87267,,255.206
12.525,144.22935,-26.87267,,255.206
12.525,144.22935,-26.87267,,255.206
12.525,144.22935,-26.87267,,255.206
12.525,144.22935,-26.87267,,255.206
12.282,201.4173,17.44627,,697.004
12.282,201.4173,17.44627,,697.004
12.282,201.4173,17.44627,,697.004
12.282,201.4173,17.44627,,697.004
11.118,58.47975,57.3363,,320.451
11.118,58.47975,57.3363,,320.451
11.118,58.47975,57.3363,,320.451
11.118,58.47975,57.3363,G1 V,320.451
11.118,58.47975,57.3363,,320.451
11.118,58.47975,57.3363,,320.451
11.118,58.47975,57.3363,,320.451
11.118,58.47975,57.3363,,320.451
11.118,58.47975,57.3363,,320.451
11.118,58.47975,57.3363,F,320.451
11.118,58.47975,57.3363,,320.451
11.118,58.47975,57.3363,,320.451
11.34,97.34365,-9.86299,,464.469
11.34,97.34365,-9.86299,,464.469
11.34,97.34365,-9.86299,,464.469
11.34,97.34365,-9.86299,,464.469
11.34,97.34365,-9.86299,,464.469
11.34,97.34365,-9.86299,,464.469
11.34,97.34365,-9.86299,,464.469
11.365,43.84092,-10.62609,,348.185
11.365,43.84092,-10.62609,,348.185
11.365,43.84092,-10.62609,,348.185
11.365,43.84092,-10.62609,,348.185
11.365,43.84092,-10.62609,,348.185
11.365,43.84092,-10.62609,,348.185
11.365,43.84092,-10.62609,,348.185
11.365,43.84092,-10.62609,,348.185
12.125,223.004,31.58211,,405.238
12.125,223.004,31.58211,,405.238
12.125,223.004,31.58211,,405.238
12.125,223.004,31.58211,,405.238
12.125,223.004,31.58211,,405.238
12.125,223.004,31.58211,,405.238
12.125,223.004,31.58211,,405.238
13.279,215.48946,27.75424,,528.825
13.279,215.48946,27.75424,,528.825
13.279,215.48946,27.75424,,528.825
13.279,215.48946,27.75424,,528.825
13.279,215.48946,27.75424,,528.825
13.279,215.48946,27.75424,,528.825
13.279,215.48946,27.75424,,528.825
13.279,215.48946,27.75424,,528.825
13.225,89.60271,64.52011,,347.85
13.225,89.60271,64.52011,,347.85
13.225,89.60271,64.52011,,347.85
13.225,89.60271,64.52011,,347.85
13.225,89.60271,64.52011,,347.85
13.225,89.60271,64.52011,,347.85
13.225,89.60271,64.52011,,347.85
12.783,26.02156,5.98199,,298.64
12.783,26.02156,5.98199,,298.64
12.783,26.02156,5.98199,,298.64
12.783,26.02156,5.98199,,298.64
12.783,26.02156,5.98199,,298.64
12.783,26.02156,5.98199,,298.64
11.997,24.53129,9.63976,,290.736
11.997,24.53129,9.63976,,290.736
11.997,24.53129,9.63976,,290.736
11.997,24.53129,9.63976,,290.736
11.997,24.53129,9.63976,,290.736
10.205,66.92249,-5.76833,,350.351
10.205,66.92249,-5.76833,F,350.351
10.205,66.92249,-5.76833,,350.351
10.205,66.92249,-5.76833,F,350.351
10.205,66.92249,-5.76833,,350.351
10.205,66.92249,-5.76833,F,350.351
10.205,66.92249,-5.76833,,350.351
11.954,63.93673,22.14911,,303.336
11.954,63.93673,22.14911,,303.336
11.954,63.93673,22.14911,,303.336
11.954,63.93673,22.14911,,303.336
11.954,63.93673,22.14911,G,303.336
11.954,63.93673,22.14911,,303.336
11.954,63.93673,22.14911,,303.336
11.954,63.93673,22.14911,,303.336
11.954,63.93673,22.14911,,303.336
11.954,63.93673,22.14911,,303.336
11.703,208.67365,18.9095,,515.458
11.703,208.67365,18.9095,,515.458
11.703,208.67365,18.9095,,515.458
11.703,208.67365,18.9095,,515.458
11.703,208.67365,18.9095,,515.458
